text,labels
A) Plastic type B is easily the most sufficient plastic because it had the highest measurements for both trials. ^p B) 1.They could of easily measured for more time. This way they could see how much more it could stretch. 2. They could of had one more trial usually an experiment has 3 trials. This way average will be more precise.,1.0
"Based on the student's data, we can conclude that plastic type D had the most stretchability. The student could have improved the experimental design and/or validity of the results by doing more trials so there can be an average of the amount stretched instead of having 2 measurements that are both different and by stating how much the weight should weigh because different weight size could cause the plastic to stretch more or less.",2.0
"A) The students plastic seemed to get longer with each trial, except for plastic type C and D which decreased and stayed the same. ^p B) The student could have performed another trial. They also can use different kinds of plastic for the next experiment to improve it. And show us the begging length for trial 1 to see how much it stretched.",2.0
"A)My conclusion is that plastic B stretched more than the other types of plastic, because plastic A stretched up to the average 11 and plastic B had an average of 22.5.^p (B)Two ways the student could have improved the experimental are (1)The student could do more trials, and (2)the student could gave the information about the measure of each sample of plastic.",3.0
"a) Based on the data shown, the polymer plastics will streach but not much. Plastic type A streached out the most out of the four.^p b) One way the students could have improve is by doing more trials. Another way it could be improved is by stating how much the weights weigh & how many are being put onto the plastic.",2.0
(A) The conclusion could be that plastic D was the strongest of the plastics because it did not stretch at all. ^p (B) Two ways this exparement could have been improved is by telling how much waright to add to the clamp and the dementions of plastic.,2.0
a) Plastic type B had the most stretchability while plastic type A had the least.^p b) All the plastics should be the same length. Make a machine add the weights and remove them and the clamp b/c a human may place the weight w/a different amount of force for every plastic.  Put two clamps instead of tape b/c the tape may evert it's own force while the clamps wont.,3.0
A) In conclusion plastic type B was the most stretchable plolymer plastic.^p B) The student could tell you the size of the polymer plastic and make sure all of them are the same size. Also the student can tell you how much weight is being clamped on to the plastic.,3.0
"a) Since there were four different types of plastics, type B seemed to stretch the longest both trails because it is most likely the strongest.^p b) Perform even more trials for validity and be are to keep the clamp, the weights, and wherever you hang the plastic constant for each trial you could also perform a control experiment with no weights.",2.0
"A) In trial two the plastics stretched more expect for plastic C. ^P B) The students could have done another trial. They could be specific with how much the weights weigh. The students could have named the typed of plastic they used instead of using A,B,C and D.",2.0
I could concluded that plastic type B was stretched the most after the experiment which would instate that it is the most flexible. On the other hand plastic type A streched the least meaning it is the least flexible cut of the 4 plastic types. To improve this exerinent the experiment could have had more trials acurate data. The weight could have been increase and or the trials for better results.,2.0
"A) In conclusion polymer B, is the one that could stretch the most, and polymer A is the one who can't stretch as wide. ^P B) To make the validity of the experiment more accurate than they should of had exact measurment, for example in step 2, the could of said how much it should be hanging by. Also, the could of added another trial, it is always good to have 3 trials just in case of any mistakes.",3.0
"a) A conclusion based on the students data would be that plastic B is the strongest. Out of all the plastic at 22mm. In the first trial had 23mm in the second trial, because it stretch more than all the other. ^p B) Two the student could have improved the experimenting and / or validity of the result are to add new types of plastics and add more trials to the containers.",1.0
Out of the four different polymer plastics for stretchability the most stretched was plastic type b. The least amount stretched was plastic a. Two ways the students could have improved the experimental design and/ or validity of the results would have tried different time lengths. maybe like 10 minutes after 5 minutes. Repeat the experiment all together with all types of plastics.,2.0
"A. According to the students data 2/4 of the plastics stretched more in the second trial than in the first trial by the minimum of 1mm.^p B. Two ways the student could have improved their experimental design is 1. They should have taken more trials, at least two more, and 2. They should used more types of plastics.",1.0
"Based on the data, a conclusion would be that the plastic types pretty much were the same as each trial give or data a mm each trial. ^p This ways the students could have improved the experiment is explain how much the weight weighed and did that weight stay the same for every types of plastic.",2.0
"In conclusion, based on the data from the chart, each trial for plastics A, B, C, and D were increasing, decreasing or staying the same. The most stretchable would be plastic B . It started off as the stretchiest, before it was pulled and remained that way afterwords. ^p b. The student could have said what types of plastic was used and not just A, B, C or D. He also could have done more than 2 trials, 3 would have been better.",2.0
"In conclusion, plastic type B was the strongest plastic. In trial 1 it stretched to 22 mm while plastic D only stretched to 20mm and C to 14mm. In trial 2 plastic B stretched to 23mm while D only stretched to 20mm and c to 13mm. One way the student could have improved their experimental design was to stretch the plastic until it was about to brake to get the full stretchability. The student could have also done more trials to get more valid results.",1.0
"1)My conclusion would be that plastic type D stretched the most but not the same amount, the 2nd trial it stretched 1 mm more than the 1st trial. And plastic type A stretched the least, T1: 10 mm and T2:12mm but it stretched 2 mm more in the 2nd trial than the first. ^p Two ways they could have improved the experimental design and for identify of results is they could have made another trial (T3) at least and could have let the weight hang longer than 3 minutes.",1.0
"A and C did not stretch too far, but B and D stretched much more. The student could have given the beginning lengths in his data, or he could have added more and more weights and seen how far the plastics would stretch.",1.0
"a) The most plastic type B had the most stretchability in the trial , it stretched 22mm visible plastic type A stretched 10mm and in trial 2 it stretched 23mm while type A stretched 12mm. ^p b) The students should had the lengths of the plastics start out he same that way no plastic could be able to hold more weights since it was longer. Students should also specify how many weights are added for five minutes so that way a plastic doesn't stretch more just because it had more weights.",3.0
"According to the data table plastic type A was the most strechable. Type B and C decreased when measured again after having placed weights and type D stayed the same. Therefore, type A was the most strechable considering the longitude it made by 2mm.",0.0
"Based on our results of the polymer investigation we found out that plastic type A stretched the most of two mm. Type B stretched the second furthest at 1mm, and type C lost 1 mm and finally type D didn't lose or gain any length. Two ways the student could have improved the validity was to make sure he used the same amount of weight at the end of the plastic and that the plastic was taped at the same spot at the top of the table.",2.0
I can conclude that plastic type B was superior and has more stretch ability than any other plastic type. ^p B) The student could have added more trials to secure the validity that plastic type B had the most stretchability. The student could have drastically improved the experimental design by mentioning how much the weights weigh.,3.0
Based on the students data plastics type D stretched the most in both trials. Two ways the students could have improved the experiment design is one way they could of have one more trials and see the results. Another thing they could have done was try to stretch the plastic over a different type of texture.,1.0
"a. As shown by the data, plastic B was the plastic that stretched the most. All the other plastics were between10 - 20 while plastic B needed the with 22mm and 23mm. b. A control always improves the validity of date so one would help the experiment. More trials could also help so we are no outliers or mistakes.",2.0
"(A)It appears that sample A was the strongest. After trial 1 it was 10mm and after trial 2 it was 12mm. Samples B and D were the weakest, sample B after trial 1 was 22mm and sample D was 20mm and after trial 2 sample B was 23mm and sample was 20mm.^p (B)One way the student could have improved the experiment is by specifically saying what plastic he was testing . Another way is by saying how much the weights weighed.",0.0
A) Based on the procedure the results were not valid. How much weight am I supposed to add. ^p B) The validity could have been improved by telling me how much weight to add or what kind of weights to use.,2.0
"From the student, I can draw the conclusion that plastic types D has the least amount of stretchability ( it did not stretch at all ). The student had a very thorough procedure but they could have improved it. They could have added more weights to the plastics to see how much weight it could have taken to stretch,as well as done more than two trials for each of the different plastics.",1.0
"A) From the data I am draw the conclusion that polymer B had the most stretchability. Polymer plastic B stretch an average of 22.5mm which was greater than polymer A, C and D. ^P B). To improve this experiment, the students should make sure that the amount of weight put on each plastic sample to make sure that the type of plastic was the only variable involved. Also the students should run more trials to make sure that their results were valid. With more trials, the experiment will get more results and a better chance that they are accurate.",3.0
The students conclusion would be that plastic B stretched the most. For T1 it stretched 22mm and for T2 it streched 23 mm. ^p B) The students could have done more trials. They also could of hard more plastics.,2.0
A.) Plastic type B is the stretchiest of all the plastics tested. Plastic A is the strongest and stretche the least amount. ^p B.) The student should have andesire that the plastic sheets started out the same length. Also must have had the same amount of weights applied.,3.0
"a. According to the student's data, plastic type B is the most flexible of the 4 plastic types. ^P b. First, the students could have used a specific length for each plastic strip to begin with, because they will most likely stretch more if they are longer to begin with. Second, they should make sure that they add the same weight for each trial and plastic, because they are measuring chevibility, not how much weight each can hold.",3.0
Each type of plastic stretched about the same or a couple millimeters off to its counterpart in the second trial. The students could have improved the design by getting and telling specific types of plastic to use and to tell us what unit of measurement to measure the unstretched and then stretched plastic.,0.0
"A conclusion that can be drawn is that plastic type B was the most stretchable of the plastics. The student could improve their experimental design would be to make sure all the different plastics were the same length before the weights were added, and make sure to include that original measurement in the data table. The student should also keep the number of weights on the plastic constant because if are plastic had more weight applied to it then another, it may appear to have stretched more.",3.0
The students have to make sure the test results are accurate and that the answers are precise.,0.0
"a.) Based on the data, it can be concluded that plastic types B has the least streghth or the most elasticity because it stretched the farthest of all the other plastics. Plastic D is the second and plastic C is the third plastic with least streghth or most elasticity. Since plastic A had the least stretched legnth, it is the strongest or least plastic plastic. ^p b.) To improve the validity of this experiment, it would be wise to msure that each plastic is not only the same size, but is also taped at the exact same spot to the table, and is clamped at the same spot as well. This will allow for the removal of other ine-wencing factors. It is also important to specify the amount of weight that is used. The same amount of weight should be used for each plastic trial to ensure that weight is not a variable in the experiment.",3.0
"The plastic type B had stretched the most. To improve this lab, they could of did more trials to see if their results were correct and give us what each type of plastic is and write a hypothesis based on the start of the lab to know the task at hand.",2.0
"Based on the data table both trails were basically the same but they could have improve the experiment by using different weights so they could see the difference. Also, the shouldn't have add a clamp to the and of the plastic.",1.0
"Plastic type D has 19 better chance of having stretchability because during both trials the amount stretched out equal, so it has a accurate chance of stretching. The student could have improved this experimental design by adding another trial and reapeating the same procedure.",1.0
"Due to the data I can tell that type D streches the 2nd most but was consistent through both trials. I can also see that type A streched the least amount. Type B though, streches the most. From the data I know that type B plastic is the best because it can strech the most without breaking. This means that the chemical bonds in the polymers are mostly covalent bonds. The student could have improved their experiment by saying how much weight they added, as well as be more specific in the procedure about the plastic types.",2.0
I can conclude that plastic type A is a stronger plastic that it not very good a streching. I would add how much weight to put on the clamps and put in a 3rd trial.,3.0
a) The plastic B has the most amount that stretched. ^p b) The student could of improved their data's by using more tests and not the weights an for more time.,2.0
a) According to data table the plastics had verry little change from trial to trial for an example plastic type A for trial was 10mm and trial 2 was 12 so it stretched more the second time and for B trail 1 was 22 and trial 2 was 23. for C T1 was 14 and T2 was 13 but a changed happened on plastic C the measurement stand the same for both trials with amount of 20. B) Two ways the students had did different times for each trial. Also the clamp they should have put the plastic some where else cause maybe the clamp had added more weight.,0.0
Based on the student's data t concude that plastic type A was the strongest plastic because it streched the least amount two ways that the students could have improved the experimental design are: adding a trial 3 and recording the original length of the plastic.,3.0
a. Based on the student's data. I can conclude that the plastic type D was the strongest polymer stretching 20mm in trial one and trial 2. I can also conclude that the plastic type A was the weakest polymer stretching 10mm in the first trial and 12mm in the second trial B. One way the students could have done to improve their experiment is perform more trials. Another way the students could have improved their experiment is to record in the table how many weights used.,2.0
"A.) When the four different polymer plastics were tested for stretchability a second time the results changed drastically for each material as shown in the data table. ^p B.) Two ways the students could have improved the experimental design and/or validity of the results was by increasing the time the material have to hang, and repeat the trial a third time.",1.0
"In conclusion polymer plastic ""B"" is the plastic that stretched the most in this investigation. ^p The student could have added to the results the name each polymer plastic. Also, made each polymer plastic the sam length to  start with and test each one at the same time.",2.0
a) I conclude that 12 has stretched more than 11. ^p b) Two ways the students could have improved the experiment design is by..1) they could have added the amount of weights they used. 2) They could have timed it.,1.0
A. It seems that seems that most of the bags stretched a little more in the second trial. ^p B. I think the student could have improved this experiment by doing more trials.,1.0
"A Conclusion I can make from this experiment is that plastic type B stretched the longest and that plastic A streatched the least. ^p B) Two ways the students can improve there experiment is by more trials and to put the plastic type in the procedure. For example this student said take a sample of one type, instead she cold have said whch one.",2.0
I can conclude that the plastic A stratched the least from all the plastics used. And plastic B stratched the most from all the plastics used. Plastic A stratched less because it was better than plastic B. The student should have done more than 2 trials. And also should have told us the measurement of of the plastic bag. So we could know how much it was before it stratched.,3.0
"Based on the student's results, polymer B was able to stretch the furthest length being 22mm in trial one and 23mm in trial two. ^p Two ways that the student could improve the experimental design is by specifying in the procedure the weight of each weight, and by performing an additional trial.",3.0
My hypothesis of I believe that plastic type B will stretch the longest was correct. Plastic type B stretched 22mm the first trial and 23mm the second trial. To improve this expiriment I would have included 2 more trials to make sure my expiriment was as valid as possible. I would also make sure that the temperature of the room I was in was same throughout the expiriment because a slight change in that could cause a big difference between the flexibility of the plastic at that time.,2.0
"Based on the students data, plastic type B and C stretched the most while plastics A and C stretched the least in both trials. ^p One thing the students could have done was include the length before the weights were put on it. Another thing they could have done is tell the actual weight amount & keep it constant for all plastic types.",2.0
Some plastics are stronger than others. ^p Added more weight. ^p Rock certeni brands of waiter bottets.,1.0
Two ways the student could of improved this experiment is if he would of kept adding weights and masure how low it can go until it breaks. Another way he could of improved this experiment is instead of taping it down a edge tape it down a wall so the force can go straight down. My conclusion based in the students data is the plastic type B is the most stretchable.,1.0
"When the student tested each plastic, ""A"" stretched 2 times more than before. ""B"" only stretched once more, ""C"" went down 1 in the second trial, but ""D"" stayed the same. The way the student could of improved there experiment, would be if they graph each trial for each plastic, so we could see if it increased, decreased, or stayed the same.",0.0
"A.) A conclusion I've drawn according to this table would be that plastic type A is a stronger type of plastic. ^p B.) 2 ways to improve the experiment would be to add more trials, and to have more time of the hanging weights and plastic.",2.0
The conclusion I got for the lab is that there can't be one. We don't know the original lengths of plastic. We only have the two lengths after they were stretched. ^p 1 improvement they should make is to add the original length of the plastic . Another improvement would be to change the amount of weight on the plastic.,2.0
"Plastic type B streched the most at 45mm over the two trials, and Plastic A streched the least at 22mm. ^p The student could have improved the experiment by doing more trials and specify what kind of plastics they are using.",2.0
A) Plastic type B is the most stretchable plastic. In trial 1 it stretched 22 mm and in trial 2 it stretched 23 mm. ^p B) 1. The student could have had the clamps attach at the same height in each type of plastic. ^p 2. The student should have used the same amount of tape on each type of plastic.,2.0
a) Plastic type A is shown to be the strongest while plastic type B is not. Plastic type A stretched at an average of 11mm while type B stretched an average of 22.5mm.^p b) The students could have improved their experiment by listing what weight to use and tell which type of lope to use.,2.0
a) I can infer that plastic type B is the strongest as it stretched the most. ^p b) The student could have improved the experimental design by creating 3 trials and creating an average of the 3. Also the student should of listed the length of the plastics before and after stretching.,2.0
"a. Based on the student's data, plastic B stretches the most and plastic A is the most rigid. ^p b. The students could have improved their experimental design by using something stronger than tape to hold the plastic They also could have done more trials since their results between the two trials varied significantly.",3.0
1) The student can conclude that plastic B stretches the most. According to the data plastic B stretched the most both trials. Twenty two mm in the first and twenty three in the second. While the other plastics stretched less.^p 2) The student should perform a third trial for accuracy and the student should keep a constant number of weights attached to each plastic.,3.0
"Based on the results plastic B stretched the most than D,C,A. ^p The student could of validated his statement more by giving more amounts like how much plastic and how much weight. They could also of validated it by doing the trial a 3rd or 4th time so it was more accurate.",3.0
"Plastic type A was the least stretchable. It only stretched 10-12mm. Plastic type B was the plastic with the greatest stretchability. It stretched 22-23mm. The two trials confirm this result. The students could improve their data by specifying the amount of weight for each stretch should be the same. Also, this test tests how the plastics recover after being stretched, not how far they stretch. If they wanted to test how far each stretches they should measure it with the weight attached.",2.0
a) Based on the data plastic type B was the best best plastic to resist the weight stress. ^P b) The student must have added a control group and performed more trials.,1.0
A) Based upon the data plastic B was the most flexable while plastic A was the least flexable. ^p B) The students could improve the experiment in two ways 1. Add a constant amount of weight to each clamp for each experiment. 2. Create a constant starting length for each sample and measure for the increase in length.,3.0
"A conclusion that I can make based off this data is plastic type A had the biggest size difference between the two trials. One way the students could improve this experiment is starting the plastics all at the same length. This could help determine which plastic's better. Another way is by being more specific as to how many weights to put on the clamp. If one plastic has more weights than the another, it will make this experiment not valid.",2.0
"My conclusion would be according to the data shown, plastic B has the highest amount being stretched. In trial one and as well as trial two. Two ways the student could have improved the experimental design would be if they would tell us how much weights to clamp on. Also in the table include how much each weights were added on. As well as try half with weights and the other half with none.",2.0
"According to the data given, plastic type B had more stretchability than plastic type A. However, the students should have stated the four types of plastics they used. Also, they should have kept the measure of plastic samples consistant.",1.0
(a) Based on the results you can tell that plastic type B can hold the most weights and plastic type A can hold the least weight.^p (B) Two ways the students could improve the experiment was to do three trials for an accurate results and have every thing the same measurement to also be accurate.,3.0
a) A conclusion in the student's data is that plastic type D stretches more than the other plastics do. ^p b) The student could have improved by adding on the procedure what types of plastics to use. Also the student could have added how much were the weights he used.,1.0
From the data presented that plastic type B can be stretched the farthest. But to improve this experiment I would do more trials to make it more accurate. Also changing the environment could improve the experiment. By controlling the temperature you can find out which plastic stretches farther in a hot environment or what stretches farther in a colder environment.,2.0
"Based on the student's data, plastic type B stretched the most. In T1 it stretched 22mm and in T2 it stretched 23mm. On the other hand plastic type A stretched the least. In T1 it stretched 10mm and in T2 it stretched 12mm. So therefore type B and type D were pretty close to one another. ^p One way the student could have improved the experimental design is by specifying the amount of weight attached to each clamp. Another way is by also specifying the amount of the edge taped to the table.",2.0
"a, The conclusion is that plastic type D is more stretchable than the most stretchable plastic A. ^p I'd improve this they should have included how much weights was put into each bug and also measurement of the bag before they do the experiment.",3.0
"a. Plastic type B has the most stretching ability. As well as plastic A having the least. ^p b. 1. They could have specified which plastics they used, not just A,B,c &d.  2.  They could tell us how much weight they put on the clamps.",2.0
"Plastic B is the most ductile, followed by plastics D, C, and A, respectively. When discussing the validity of the experiment, it is best to have an average of the two trials. Also, this person did not include the initial length (unstretched) of the plastics. They should have all been cut to the same length to start with.",1.0
"Based on the data, I can conclude that plastic A+B stretched more than C+D. The student could have improved the validity of this experiment by conducting more trials. With more trials it is easier to take a more accurate average. Next, the could also say the type of plastic. Instead of saying A, B, C, D their experiment would be better developed. Easier for the reader to follow. This is what can be concluded from the data, along with what could be improved throughout the experiment.",1.0
Based on the data you can draw of conclusion of plastic type D not stretching from T1 OR T2. The plastic measured 20mm both trials.The student also could have included how much plastic is being used.The students also should have included how much many weights you hold on to the clip.,2.0
A)In conclusion it is clear that plastic type A stretched the least over the five minutes. The plastic that was the stretchiest was plastic B.^p (B)Add a control with no weight added and a third trial.,2.0
I conclude that polymer B had the highest rate of stretchability of 22mm for t1 and 23mm for t2. ^p The student could have added a control group and the student should have told us how much weight to add.,2.0
a. The data wasn't a clear statement and is inconclusive and they need another trial.^p b.) They could have tested it one more time and if they do they test would be conclusive and be able to draw a conclusion.,2.0
a. Plastic B has the greatest ability to stretch because it stretched the most in T1 and T2. ^p b. One way to improve the experiment would be to specify how long each sample is at the beginning of each trial and have them all the same initial length ( i.e 20mm ). ^p another way to improve this experiment is to specify an exat weight to be clamped to each plastic sample ( i.e. 100 grams ).,3.0
A) Both Trial 1 and Trial 2 are basically the same and their constant to each other their wasn't a big change.^p B) Maybe for step 4 they could add more time and get heavier weights.,0.0
"For the polymer investigation lab experiment my conclusion from the data is that plastic type B was the most breack resitance and streched the most at 22, 23 mm. Two ways the students could op improved the experiment is in procuder one. It said to measure the length should be a certain lengths for all the plastics. My second thing is how heavy are the weights in the experiment that hung on the bag.",3.0
"According to the student's data, plastic type B had the greatest capability of stretching because it stretched an average of 22.5 mm. Plastic type A only stretched and average of 11 mm. One way the students could change the experiment is by cutting each plastic sample length may be a contributing factor affecting results. Another way to improve the experiment is by taping all the plastics at the same place on the table, so an equal amount of plastic is hanging of the edge.",3.0
A-,1.0
In total we came a conclusion that plastic type B stretched the furthest in both trials I and II and plastic A stretch the least in trials I and II. ^p Two ways the student could have improved the experiment design and/ or results was by stating how many the weights were and did more trials.,3.0
"Based on the student's data, plastic A stretched the least amount. Plastic B stretched the most. Plastic D stretched the same amount of 20 mm during trial 1 and trial 2. To improve the experimental design the student should have started off with all the plastic types being the same length before starting the experiment. Another way to improve the results would be to use all the same weights added to the clamp each time. Different weights can cause different results.",3.0
"To conclude this experiment. I would state that plastic B stretched the most. In trial 1 it stretched to 22 and in trial 2 it reached 23mm. Compared to plastic A reriching 10mm. To improve the students experiment I would have them make sure that when they put the plastic bag dawn they put it at the same space for a more accurate answer. And lastly, they could hold more trials to improve validity of the experiment.",1.0
"(A) The polymer experiment looks it went very well. Each plastics amount that was stretched was all around the same number for both trials. Two types of plastics increased after the first trial one type of stay the same amount, and one type of plastic decreased after the first trial. ^p (B) I don't think the student needs any thing to improve this experiment.",0.0
a) As a conclusion based on the data T2 plastic tests were more elastic than Ti. ^p B) The student could improve this by addressing how many weights were used and allow them to hang for at least two minutes more and to get new plastic tap instead of using the remaining 3.,1.0
Plastic type B was the most stretchy and stretched the most in trial 1 and trial 2. The student could have added a control in these and also he could have done more trials for each separate type of plastic.,2.0
"a.Based on the data I concluded that plastic B was the best plastic in trial 1 it measured 22 mm and trial it measured 23mm meaning it was the sturdiest plastic. ^p b. The student could have measured the plastic before doing the experiment, making it a free trial, and the students could have added the weights and see how much weight it could hold before it fell to the floor instead of waiting for 5 minutes.",1.0
"(A) Based on the students data, I can conclude that plastic types A and B are stretchable; while plastic types C and D made no improvement. ^p (B) A way the experiment and validity could have been improved is by allowing the weights to hang longer. Another way is to try and measure the polymer plastic more than once after being pulled.",0.0
"A. I conclude that plastic B worked the best because it held in most weight like 22,23 and the lowest was 10,12 so terefore plastic B works the best. ^P B. What they could have done was add more trials or change the type of cup.",2.0
a) Plastic type B is the strechiest. ^p b) The students could have done more trials. The student could have put in the a verages to chart in order to make an easier comparison.,2.0
a) Plastic type B and D are better to use because they stretch the stretchiest. Plastic B can stretch up to 20mm at most while plastic D can stretch up to 23 mm at most. Plastic C and plastic A can stretch the least because plastic C can stretch up to 14mm at most while plastic A can stretch up to 12 mm at most. ^p b) Two ways they would have improved the experiment is by adding more trials and telling what each plastic actually was.,1.0
"a) I can conclude that T2 did better than T1 and that plastic type B did better than A,C,D. ^p b)",0.0
"A conclusion based on the student's data is that plastic type B stretched the farthest over all because in the data it says it stretched 22mm and 23 mm, as where the other plastics did not stretch as far. ^p Two ways the students could have improved their experiment is by having a control, and by giving an exact measurement for how much plastic you should use because if there is a larger piece, it could look as if is stretched farther than it really did.",2.0
"Plastic B has the greatest stretchability.^p The student can improve his experiment if he does more trials, uses different types of weights, increases the hang time, and uses one more plastic.",2.0
"Based on the data the B type plastic is the most stretchable. In the first trial it was stretched 22mm and in the second 23mm. The student could improve the experiment by through, if he tells us which amount of weight he used. Also the student could try the experiment for a longer period of time and then do this experiment than twice.",3.0
"a). The students could conclude that plastic B is the most stretchable out of the four plastics because it ended up the longest in both trials, after it was stretched. ^p b. One way to improve this experiment would be to specify in step 4, how many pound of weight are being stretched. This would make sure that in each experiment it is the same amount of weight that is pulling the plastic down. Another way would be to maybe collect data over one minute intervals.",2.0
Plastic type B had the most stretchability because it stretched further than any other plastics for both trials. The student should have done another trial and have a control group.,2.0
"Two ways the students could have improved this experiment could have been by telling me what they were using as weight. And also, how they were measuring the plastic after the trial was over.",1.0
"In conclusion, this experiment is not accurate because it did not list the type of plastics that would be used for this experiment. The time was not even recorded. There has got to be evidence & throughout this experiment. For plastic type D, the amount stretched was the same by 20 min. I want to know what type of materials were used. ^p The student could have recorded the time and also show the type of materials that were used throughout the experiment.",0.0
"Plastic type B stretched the furthest in both trials-meaning that it had the largest stretchability. One way that the student could have improved the experiment would be to specify, (and include in the procedure or clarify in this data table) if that was the the dermensions of his plastic samples. That way, same, the able would be the results were strictly describing and comparing the stretchability of the samples, and there were an outside source trying the outcome. Another way he could improve the validity of his lab, is regulate how much weight he added to the clamp and a lot include that in his procedure or data table in order to present his experiment more clearly.",3.0
"a: The more weights added to sample b and a, the more they stretched. Plastic C shrunk as weight was added to T1. Plastic D could have be stretched. ^p b.1. The student could give the starting lengths so there was something to compare the results to. ^p 2. The students could have mention how many weights were added, each how much weight was pulling on the plastic.",2.0
"A conclusion I can make is trial plastic type D is the most stretchable and type A is the least stretchable. The student could have improved the experiment by indicating and using a specific amount of weights that is unchanging between plastic types and trials. Also, the student could have indicated and used a certain length and width of each plastic that is the same for each trial and type of plastic.",2.0
a.) Plastic type B stretched the greatest amount and therefore held the most weight. ^p Two ways the students' could have improved their experiment are by including the much each weight weighed and the exact length of each plastic used to validate their results. A constant variable was not included.,2.0
"a) Based on the students data plastic type B was stretched longer than any other plastic type. ^P b) Two ways the studen could have improved the experimental design was at given what type of plastic they used and to provide the amount of weigh they added to each clamp (grams lbs, o2, etc..)",2.0
A. It seems that in 11 the most ductile polymes is plastic type B at 22cm. For 12 it is again plastic type B at 33cm. So it seems type B polymes is the ductule polymes. ^p ^p B. To better enhance the results of the polymer expirement then shouldue incuid the length of tht polymes unstreched.,2.0
For both trials they had similar results. They could have improved their experiment by adding more weights instead of keeping them the same.,0.0
"In my polymer investigation, I discovered that plastic type B had streched the most in both trial with 22mm in trial 1 and 23mm in trail 2. The plastic type to stretch the least was type A with T1 being 10mm and T2 12 mm. One way the could of improved the validity of the results is to make a average of both trials. Also another way is to say how much weight is being used to show consistency. Finally, they need a control with no weight because the clamp effects the data.",2.0
A conclusion for this experiment could be type T2 had been the strongest for the 1st two trials and then type T1 started lasting longer and in the end they stayed the same. Still showing that type T2 was the best choice. It showed that in the end type B was the strongest. The students could have improved their experiment by naming the types of bags brand they were testing  and they also could have clamped the bag a different way for example taping it to both sides and putting weights.,0.0
This instigation has showed that the polymer from plastic type B was the most strechable than the rest. This experiment could've been altered by adding that each weight should have been carefully placed especially towards the end. There should've been a certain amount of weights put on so that the measurement of the plastics were done fairly.,2.0
The conclusion of the investigation could be that plastic A was the best because when weights were added didn't stretch that much compared to the other plastics. Two ways the student could've improved the experiment is by adding the same weights to each plastic and when starting the experiment use plastics with the same length.,3.0
"plastic type B has the highest stretchability as it stretched 22 and 23mm, the furthest. Plastic type A is the least stretchable it only stretched 10 and 12mm, the least out of all. This experiment would be more validif the student had 3 trials instead of only 2, to rule out any problems. The student should have also specified the amount constant length of plastic.",3.0
"a) Plastic type B has the most stretchability in all plastic samples, and plastic type A has the least. b). He could repeat the lab more and increase variables tas.",2.0
The conclusion came out to be that the 2nd trial wasn't really that much at a difference between trial 1. Most of them was 2 or 1 difference. D stood the same.,0.0
"My conclusion is plastic type B is the most stretchy. In T1 it stretched to 22m and in T2 it stretched to 23. The least stretchy would be plastic type A. In T1 it got to 10 and in T2 it got to 12. I order of the stretchiest would be B, D, C, and A. They could have taken some time of step 4 and did one to two more trails.",2.0
In conclusion two ways the students could have improved the experiment design is to add a weight to the clamp and let them hang for more time. Also another way the student could have improved the design is to add the same weights to the plastic.,1.0
"(a) Based on the experiments, plastic type A is the strongest of all plastics, plastic B is the weakest. B is the weakest because it stretched the most and this could be because the plastic is thin, while plastic A was more thick: instead of a linear polymer like B, plastic A was probably a tratched polymer with many different bonds. ^P (b) To improve the expirement, the students should have use the same amount of each plastic to test. The size of the plastic adds another variable to the expirement. They should also specify which weights they use and should make the weight for each plastic constant.",3.0
I think plastic D is the strongest because it's the highest weight and they are both even in trial 1 and 2. ^p The first thing they can change is add a few more trials so they can really see if it stays the same or changes. Another way is to add more weight to each piece of plastics.,1.0
Plastic B can stretch the most. They could've said the weight of the weights are used.,2.0
"B) The student could have possibly added more weight to each trial that they did to get more reasonable and noticeable results. The results shown below aren't as aromatic as you can see. Also, the student could have added more time for each time he repeated the investigation.",0.0
"Based on the data I believe that plastic ""B"" has the best stretchability and its strong. ^p The students could have added a trial 3 just so the experiment could be accurate and instead of cutting all the plastics yourself get precut so they all be the same size.",2.0
"The conclusion is plastic type have 10 and 12 amounts stretched. The two ways the students ""Take  a sample of one type of plastic, and measure its length, and add weight to the clamp and allow them to hang for five minutes.",0.0
"Based on the students data you can tell that plastic type ,B,was the strongest type of plastic based on the students data. Not only that plastic type ,B, was the strongest, it stretched the farthest too. Two ways the student could have fixed their experimental design is by the following ways. The student should have told, how heavy the weights were. Also the student should have told hoe much weights were needed in their experimental design.",2.0
This data is not accurate becaus they got a different number all the time and they only got the same number once.,0.0
Nor.,3.0
"Based on the student's results, it can be concluded that plastic type A stretched the most and has the most stretchability. However, their experiment contains many variables so this conclusion may not be necessarily true. Two ways the student could have improved the experimental design would be to make all the plastic types the same initial length, and then to record how much they stretched. This would make the experiment more valid. Secondly, they should have more than two trials to improve the validity of the results.",2.0
a) Plastic B is the stretchiest polymer plastic because of the amount of mm it stretched in the span of five minutes. ^p b) The students needs to make each sample of plastic the exact same size and to improve the validity the could complete a third trial.,3.0
Plastic type B stretched the longest of them all with 22mmfor its first trial and 23mmfor the second trial. They could have improved the experimental design by measuring to make sure that one type of plastic isn't longer than another type. They also could have done another trial for more accurate results.,3.0
